From_ArticleID,To_ArticleID
A1440,A0801
A1440,A0854
A1440,A0908
A1440,A0967
A1440,A1013
A1440,A1035
A1440,A1070
A1440,A1071
A1440,A1079
A1440,A1102
A1440,A1110
A1440,A1115
A1440,A1117
A1440,A1175
A1440,A1180
A1440,A1268
A1440,A1292
A1440,A1390
A1440,A1418
A1440,A1433
A1440,A1434
A1440,A1438
A1440,A1439
A1440,A1475
A1440,A1511
A1440,A1551
A1440,A1569
A1440,A1581
A1440,A1593
A1440,A1598
A1440,A1692
A1440,A1695
A1440,A1723
A1440,A1725
A1440,A1752
A1440,A1794
A1440,A1799
A1440,A1808
A1440,A1851
A1440,A1938
A1440,A1939
A1440,A2038
A1440,A2081
A1440,A2083
A1440,A2119
A1440,A2171
A1440,A2184
A1440,A2302
A1440,A2420
A1440,A2421
A1440,A2425
A1440,A2457
A1440,A2465
A1440,A2524
A1440,A2539
A1440,A2574
A1440,A2575
A1440,A2596
A1440,A2625
A1440,A2652
A1440,A2676
A1440,A2721
A1440,A2762
A1440,A2767
A1440,A2827
A1440,A2909
A1440,A2932
A1440,A2956
A1440,A2957
A1440,A2959
A1440,A3022
A1440,A3160
A1440,A3180
A1440,A3217
A1440,A3286
A1440,A3323
A1440,A3325
A1440,A3337
A1440,A3444
A1440,A3465
A1440,A3471
A1440,A3472
A1440,A3538
A1440,A3540
A1440,A3550
A1440,A3565
A1440,A3568
A1440,A3571
A1440,A3695
A1440,A3735
A1440,A3759
A1440,A3760
A1440,A3816
A1440,A3830
A1440,A3834
A1440,A3969
A1440,A3974
A1440,A4023
A1440,A4064
A1440,A4149
A1440,A4170
A1440,A4256
A1440,A4294
A1440,A4297
A1440,A4298
A1440,A4362
A1440,A4415
A1440,A4422
A1440,A4425
A1440,A4519
A1440,A4541
A1440,A4543
A1441,A0227
A1441,A0468
A1441,A0751
A1441,A0872
A1441,A0970
A1441,A1241
A1441,A1352
A1441,A1433
A1441,A1434
A1441,A1569
A1441,A1621
A1441,A1713
A1441,A2507
A1441,A2602
A1441,A2606
A1441,A2958
A1441,A3202
A1441,A3218
A1441,A3605
A1441,A4558
A1441,A4579
A1442,A0378
A1442,A0394
A1442,A0427
A1442,A0545
A1442,A0691
A1442,A0769
A1442,A0838
A1442,A1035
A1442,A1099
A1442,A1180
A1442,A1308
A1442,A1333
A1442,A1434
A1442,A1440
A1442,A1547
A1442,A1661
A1442,A1693
A1442,A1695
A1442,A2003
A1442,A2099
A1442,A2133
A1442,A2150
A1442,A2178
A1442,A2184
A1442,A2293
A1442,A2341
A1442,A2421
A1442,A2434
A1442,A2539
A1442,A2813
A1442,A2843
A1442,A2891
A1442,A2965
A1442,A3011
A1442,A3628
A1442,A3808
A1442,A3902
A1442,A3974
A1442,A4018
A1442,A4064
A1442,A4181
A1442,A4294
A1442,A4298
A1442,A4580
A1443,A0148
A1443,A0962
A1443,A1000
A1443,A1175
A1443,A1596
A1443,A2132
A1443,A2178
A1443,A2245
A1443,A2324
A1443,A2457
A1443,A2459
A1443,A2539
A1443,A4030
A1443,A4294
A1443,A4312
A1443,A4541
A1444,A0268
A1444,A0427
A1444,A0582
A1444,A0904
A1444,A1209
A1444,A1386
A1444,A1434
A1444,A1562
A1444,A3122
A1444,A3469
A1444,A3635
A1444,A3652
A1444,A4110
A1445,A0039
A1445,A0115
A1445,A0284
A1445,A0332
A1445,A0343
A1445,A0702
A1445,A0724
A1445,A0892
A1445,A1000
A1445,A1092
A1445,A1345
A1445,A1368
A1445,A1386
A1445,A1476
A1445,A1502
A1445,A1505
A1445,A2242
A1445,A2296
A1445,A2419
A1445,A2767
A1445,A2906
A1445,A2939
A1445,A2963
A1445,A3058
A1445,A3160
A1445,A3312
A1445,A3316
A1445,A3336
A1445,A3415
A1445,A3540
A1445,A3543
A1445,A3830
A1445,A4095
A1445,A4188
A1445,A4298
A1445,A4378
A1445,A4543
A1446,A0073
A1446,A1505
A1446,A2245
A1446,A4018
A1446,A4294
A1446,A4298
A1446,A4363
A1447,A0039
A1447,A1386
A1447,A2150
A1447,A2516
A1447,A2619
A1447,A3552
A1447,A3655
A1447,A3657
A1447,A3660
A1447,A4294
A1448,A0150
A1448,A0202
A1448,A0240
A1448,A0300
A1448,A0319
A1448,A0339
A1448,A0349
A1448,A0433
A1448,A0438
A1448,A0584
A1448,A0586
A1448,A0587
A1448,A0591
A1448,A0595
A1448,A0765
A1448,A0780
A1448,A0839
A1448,A0857
A1448,A0894
A1448,A1007
A1448,A1065
A1448,A1066
A1448,A1069
A1448,A1090
A1448,A1118
A1448,A1209
A1448,A1295
A1448,A1378
A1448,A1395
A1448,A1426
A1448,A1455
A1448,A1520
A1448,A1562
A1448,A1564
A1448,A1573
A1448,A1622
A1448,A1655
A1448,A1656
A1448,A1666
A1448,A1710
A1448,A1748
A1448,A1766
A1448,A1801
A1448,A1954
A1448,A2080
A1448,A2212
A1448,A2302
A1448,A2466
A1448,A2615
A1448,A2782
A1448,A2800
A1448,A2933
A1448,A3096
A1448,A3142
A1448,A3179
A1448,A3240
A1448,A3262
A1448,A3341
A1448,A3352
A1448,A3366
A1448,A3378
A1448,A3425
A1448,A3651
A1448,A3778
A1448,A3805
A1448,A3893
A1448,A4084
A1448,A4144
A1448,A4298
A1448,A4354
A1448,A4355
A1449,A0587
A1449,A0857
A1449,A1633
A1449,A2921
A1449,A2933
A1450,A0039
A1450,A0337
A1450,A0573
A1450,A0620
A1450,A0809
A1450,A1072
A1450,A1586
A1450,A1600
A1450,A1613
A1450,A1649
A1450,A1695
A1450,A1734
A1450,A2195
A1450,A2272
A1450,A2678
A1450,A3160
A1450,A3226
A1450,A3371
A1450,A3580
A1450,A3734
A1450,A3779
A1450,A4045
A1450,A4543
A1451,A0438
A1451,A1282
A1451,A1434
A1451,A1439
A1451,A1685
A1451,A2067
A1451,A2079
A1451,A2227
A1451,A2665
A1451,A2667
A1451,A2958
A1451,A3231
A1451,A3259
A1451,A3568
A1451,A3633
A1451,A3816
A1451,A3826
A1451,A4294
A1451,A4298
A1451,A4425
A1452,A1282
A1452,A1538
A1452,A3359
A1452,A3805
A1452,A3816
A1452,A3819
A1452,A3856
A1452,A4298
A1453,A0348
A1453,A0564
A1453,A1246
A1453,A1375
A1453,A1505
A1453,A1600
A1453,A1695
A1453,A2096
A1453,A2521
A1453,A2880
A1453,A3136
A1453,A4367
A1454,A0020
A1454,A0039
A1454,A0134
A1454,A0172
A1454,A0591
A1454,A0593
A1454,A0763
A1454,A0816
A1454,A0857
A1454,A1041
A1454,A1219
A1454,A1361
A1454,A1380
A1454,A1538
A1454,A1562
A1454,A1745
A1454,A1770
A1454,A1809
A1454,A1820
A1454,A1892
A1454,A1929
A1454,A2147
A1454,A2187
A1454,A2526
A1454,A2699
A1454,A2950
A1454,A3110
A1454,A3120
A1454,A3166
A1454,A3171
A1454,A3193
A1454,A3252
A1454,A3403
A1454,A3445
A1454,A3882
A1454,A3966
A1454,A3971
A1454,A4529
A1454,A4531
A1455,A0268
A1455,A0394
A1455,A0584
A1455,A0587
A1455,A0591
A1455,A0802
A1455,A0942
A1455,A1068
A1455,A1069
A1455,A1209
A1455,A1219
A1455,A1295
A1455,A1420
A1455,A1448
A1455,A1495
A1455,A1562
A1455,A1564
A1455,A1725
A1455,A1752
A1455,A2008
A1455,A2026
A1455,A2139
A1455,A2594
A1455,A2615
A1455,A2629
A1455,A2933
A1455,A2965
A1455,A3226
A1455,A3262
A1455,A3301
A1455,A3303
A1455,A3378
A1455,A3761
A1455,A3893
A1455,A4011
A1455,A4371
A1455,A4425
A1455,A4566
A1455,A4590
A1456,A0052
A1456,A0580
A1456,A0979
A1456,A1169
A1456,A1282
A1456,A1457
A1456,A1643
A1456,A1718
A1456,A1721
A1456,A1766
A1456,A1831
A1456,A2023
A1456,A2866
A1456,A3131
A1456,A3259
A1456,A3260
A1456,A3286
A1456,A3448
A1456,A3792
A1456,A3940
A1456,A4313
A1456,A4322
A1457,A0039
A1457,A0121
A1457,A0147
A1457,A0230
A1457,A0337
A1457,A0438
A1457,A0556
A1457,A0679
A1457,A0800
A1457,A0801
A1457,A0811
A1457,A0824
A1457,A0908
A1457,A1118
A1457,A1282
A1457,A1333
A1457,A1381
A1457,A1448
A1457,A1456
A1457,A1458
A1457,A1734
A1457,A2067
A1457,A2093
A1457,A2171
A1457,A2245
A1457,A2309
A1457,A2466
A1457,A2665
A1457,A2833
A1457,A2998
A1457,A3123
A1457,A3218
A1457,A3240
A1457,A3260
A1457,A3262
A1457,A3373
A1457,A3402
A1457,A3622
A1457,A3632
A1457,A3738
A1457,A3792
A1457,A3830
A1457,A3936
A1457,A3940
A1457,A4017
A1457,A4309
A1457,A4327
A1457,A4351
A1457,A4354
A1457,A4425
A1458,A0114
A1458,A0283
A1458,A0349
A1458,A0591
A1458,A0593
A1458,A0679
A1458,A0750
A1458,A0873
A1458,A0970
A1458,A0972
A1458,A1043
A1458,A1305
A1458,A1351
A1458,A1448
A1458,A1460
A1458,A1520
A1458,A2026
A1458,A2443
A1458,A2467
A1458,A2628
A1458,A3083
A1458,A3096
A1458,A3123
A1458,A3366
A1458,A3379
A1458,A3409
A1458,A3469
A1458,A3476
A1458,A3758
A1458,A4286
A1458,A4354
A1459,A0946
A1459,A2130
A1459,A3125
A1459,A3425
A1459,A4176
A1459,A4241
A1459,A4242
A1459,A4298
A1459,A4511
A1460,A1458
A1460,A4354
A1461,A0039
A1461,A0296
A1461,A1016
A1461,A1122
A1461,A1253
A1461,A1297
A1461,A1410
A1461,A1434
A1461,A1707
A1461,A1829
A1461,A2089
A1461,A2092
A1461,A2155
A1461,A2184
A1461,A2216
A1461,A2227
A1461,A2418
A1461,A2539
A1461,A3022
A1461,A3076
A1461,A3160
A1461,A3282
A1461,A3299
A1461,A3361
A1461,A3411
A1461,A3540
A1461,A3984
A1461,A4047
A1461,A4100
A1461,A4298
A1461,A4542
A1461,A4543
A1462,A0128
A1462,A0154
A1462,A0394
A1462,A0425
A1462,A0769
A1462,A0962
A1462,A1180
A1462,A1685
A1462,A2178
A1462,A2184
A1462,A2956
A1462,A3022
A1462,A3552
A1462,A3558
A1462,A3745
A1462,A3955
A1462,A4170
A1462,A4256
A1462,A4294
A1462,A4298
A1462,A4307
A1462,A4543
A1463,A0310
A1463,A0394
A1463,A0962
A1463,A1333
A1463,A1695
A1463,A1773
A1463,A1794
A1463,A2145
A1463,A2178
A1463,A2227
A1463,A2568
A1463,A3552
A1463,A3558
A1463,A3808
A1463,A3830
A1463,A4157
A1463,A4256
A1463,A4294
A1463,A4298
A1463,A4307
A1463,A4364
A1464,A0129
A1464,A0358
A1464,A0394
A1464,A0427
A1464,A1386
A1464,A1434
A1464,A1465
A1464,A1551
A1464,A1598
A1464,A2184
A1464,A2227
A1464,A3012
A1464,A3042
A1464,A3160
A1464,A3188
A1464,A3634
A1464,A3804
A1464,A3805
A1464,A3974
A1464,A4294
A1464,A4297
A1464,A4298
A1464,A4330
A1464,A4542
A1464,A4543
A1464,A4584
A1465,A0129
A1465,A0225
A1465,A0332
A1465,A0358
A1465,A0378
A1465,A0394
A1465,A0545
A1465,A0685
A1465,A0892
A1465,A0968
A1465,A1199
A1465,A1386
A1465,A1434
A1465,A1464
A1465,A1551
A1465,A1569
A1465,A1695
A1465,A1773
A1465,A2150
A1465,A2184
A1465,A2227
A1465,A2553
A1465,A2574
A1465,A2748
A1465,A2828
A1465,A2956
A1465,A3012
A1465,A3042
A1465,A3188
A1465,A3197
A1465,A3323
A1465,A3804
A1465,A3805
A1465,A3808
A1465,A3830
A1465,A3969
A1465,A3974
A1465,A4255
A1465,A4298
A1465,A4330
A1465,A4543
A1466,A0769
A1466,A0774
A1466,A3195
A1466,A4543
A1467,A1434
A1467,A2015
A1467,A2789
A1467,A3097
A1467,A3349
A1467,A3956
A1467,A4298
A1467,A4301
A1468,A0591
A1468,A0592
A1468,A0706
A1468,A2449
A1468,A3099
A1468,A3655
A1468,A3716
A1468,A3831
A1469,A0129
A1469,A0268
A1469,A0593
A1469,A0769
A1469,A0816
A1469,A1434
A1469,A1448
A1469,A1562
A1469,A1875
A1469,A2418
A1469,A2792
A1469,A3012
A1469,A3199
A1469,A3469
A1469,A3652
A1469,A4354
A1470,A1308
A1470,A1367
A1470,A1712
A1470,A2780
A1470,A3335
A1470,A3655
A1470,A4294
A1471,A0264
A1471,A0284
A1471,A0320
A1471,A0332
A1471,A0641
A1471,A0724
A1471,A0788
A1471,A0892
A1471,A0908
A1471,A0916
A1471,A0946
A1471,A1102
A1471,A1367
A1471,A1386
A1471,A1390
A1471,A1434
A1471,A1521
A1471,A1569
A1471,A1598
A1471,A1695
A1471,A2080
A1471,A2419
A1471,A2506
A1471,A2770
A1471,A2956
A1471,A3018
A1471,A3193
A1471,A3425
A1471,A3552
A1471,A3558
A1471,A3589
A1471,A3805
A1471,A3807
A1471,A3830
A1471,A3834
A1471,A3870
A1471,A4149
A1471,A4170
A1471,A4181
A1471,A4294
A1471,A4297
A1471,A4298
A1471,A4542
A1471,A4543
A1472,A0289
A1472,A0728
A1472,A0794
A1472,A0895
A1472,A1945
A1472,A3116
A1472,A3461
A1472,A3531
A1472,A3775
A1472,A3778
A1472,A4298
A1473,A0013
A1473,A0020
A1473,A0039
A1473,A0067
A1473,A0119
A1473,A0128
A1473,A0150
A1473,A0233
A1473,A0666
A1473,A0763
A1473,A0851
A1473,A0895
A1473,A0941
A1473,A1071
A1473,A1175
A1473,A1185
A1473,A1216
A1473,A1251
A1473,A1409
A1473,A1421
A1473,A1497
A1473,A1521
A1473,A1569
A1473,A1734
A1473,A2083
A1473,A2099
A1473,A2150
A1473,A2184
A1473,A2227
A1473,A2298
A1473,A2331
A1473,A2439
A1473,A2539
A1473,A2617
A1473,A2643
A1473,A2663
A1473,A2818
A1473,A2902
A1473,A2956
A1473,A2983
A1473,A3014
A1473,A3197
A1473,A3310
A1473,A3336
A1473,A3391
A1473,A3568
A1473,A3575
A1473,A3681
A1473,A3795
A1473,A3804
A1473,A3808
A1473,A3816
A1473,A3918
A1473,A3921
A1473,A4121
A1473,A4281
A1473,A4282
A1473,A4294
A1473,A4298
A1473,A4364
A1473,A4381
A1473,A4543
A1473,A4596
A1474,A0212
A1474,A0233
A1474,A0375
A1474,A0394
A1474,A0564
A1474,A0713
A1474,A0769
A1474,A0810
A1474,A1695
A1474,A1893
A1474,A2241
A1474,A2539
A1474,A2813
A1474,A2956
A1474,A3022
A1474,A3106
A1474,A3550
A1474,A4023
A1474,A4298
A1474,A4362
A1474,A4543
A1475,A0008
A1475,A0063
A1475,A0378
A1475,A0573
A1475,A0699
A1475,A0908
A1475,A1102
A1475,A1180
A1475,A1386
A1475,A1434
A1475,A1440
A1475,A1520
A1475,A1548
A1475,A1799
A1475,A2083
A1475,A2150
A1475,A2153
A1475,A2506
A1475,A2909
A1475,A2938
A1475,A2991
A1475,A3022
A1475,A3039
A1475,A3099
A1475,A3117
A1475,A3217
A1475,A3332
A1475,A3376
A1475,A3530
A1475,A3716
A1475,A4149
A1475,A4294
A1475,A4365
A1475,A4511
A1476,A0039
A1476,A0123
A1476,A0147
A1476,A0238
A1476,A0243
A1476,A0279
A1476,A0332
A1476,A0401
A1476,A0545
A1476,A0553
A1476,A0908
A1476,A1000
A1476,A1079
A1476,A1099
A1476,A1175
A1476,A1569
A1476,A1794
A1476,A2038
A1476,A2110
A1476,A2184
A1476,A2245
A1476,A2368
A1476,A2446
A1476,A2456
A1476,A2457
A1476,A2672
A1476,A2678
A1476,A2906
A1476,A2929
A1476,A2938
A1476,A2939
A1476,A3082
A1476,A3299
A1476,A3323
A1476,A3538
A1476,A3569
A1476,A3759
A1476,A3774
A1476,A3830
A1476,A4067
A1476,A4443
A1476,A4527
A1476,A4542
A1477,A0013
A1477,A0016
A1477,A0020
A1477,A0173
A1477,A0322
A1477,A0348
A1477,A0539
A1477,A0794
A1477,A0945
A1477,A1099
A1477,A1131
A1477,A1297
A1477,A1375
A1477,A1434
A1477,A1632
A1477,A1661
A1477,A2116
A1477,A2411
A1477,A2687
A1477,A2880
A1477,A3226
A1477,A3299
A1477,A3461
A1477,A3775
A1477,A3851
A1477,A4011
A1478,A0107
A1478,A0121
A1478,A0177
A1478,A0382
A1478,A0733
A1478,A0800
A1478,A0874
A1478,A0956
A1478,A1042
A1478,A1419
A1478,A1549
A1478,A1555
A1478,A2067
A1478,A3060
A1478,A3067
A1478,A3148
A1478,A3782
A1479,A0129
A1479,A0268
A1479,A0280
A1479,A0284
A1479,A0394
A1479,A0453
A1479,A0471
A1479,A0473
A1479,A0486
A1479,A0532
A1479,A0538
A1479,A0591
A1479,A0593
A1479,A0632
A1479,A0708
A1479,A0727
A1479,A0813
A1479,A0824
A1479,A1029
A1479,A1080
A1479,A1088
A1479,A1184
A1479,A1208
A1479,A1225
A1479,A1380
A1479,A1398
A1479,A1435
A1479,A1448
A1479,A1455
A1479,A1520
A1479,A1623
A1479,A1767
A1479,A1771
A1479,A1923
A1479,A2012
A1479,A2034
A1479,A2071
A1479,A2099
A1479,A2110
A1479,A2121
A1479,A2318
A1479,A2359
A1479,A2628
A1479,A2792
A1479,A2965
A1479,A3012
A1479,A3059
A1479,A3084
A1479,A3193
A1479,A3210
A1479,A3265
A1479,A3269
A1479,A3469
A1479,A3709
A1479,A3723
A1479,A3788
A1479,A3805
A1479,A3845
A1479,A3899
A1479,A3928
A1479,A4004
A1479,A4132
A1479,A4141
A1479,A4200
A1479,A4265
A1479,A4399
A1479,A4421
A1479,A4426
A1479,A4526
A1479,A4540
A1479,A4545
A1479,A4547
A1480,A0319
A1480,A0591
A1480,A0839
A1480,A0945
A1480,A1278
A1480,A1745
A1480,A1796
A1480,A1875
A1480,A1880
A1480,A2628
A1480,A2758
A1480,A3303
A1480,A3366
A1480,A3469
A1480,A4110
A1480,A4272
A1480,A4521
A1481,A0374
A1481,A0376
A1481,A0394
A1481,A0545
A1481,A0564
A1481,A0685
A1481,A0769
A1481,A1158
A1481,A1569
A1481,A1581
A1481,A1657
A1481,A1695
A1481,A1794
A1481,A2178
A1481,A2184
A1481,A2227
A1481,A2259
A1481,A2416
A1481,A2539
A1481,A2596
A1481,A2725
A1481,A2847
A1481,A2956
A1481,A3025
A1481,A3160
A1481,A3210
A1481,A3221
A1481,A3337
A1481,A3568
A1481,A3759
A1481,A3804
A1481,A3816
A1481,A3830
A1481,A3974
A1481,A4023
A1481,A4165
A1481,A4255
A1481,A4298
A1481,A4340
A1482,A0376
A1482,A0760
A1482,A0927
A1482,A0962
A1482,A1118
A1482,A1685
A1482,A2267
A1482,A2368
A1482,A2460
A1482,A2577
A1482,A2673
A1482,A2939
A1482,A2963
A1482,A3343
A1482,A3692
A1482,A4030
A1482,A4106
A1482,A4305
A1482,A4392
A1482,A4418
A1482,A4544
A1483,A0278
A1483,A0895
A1483,A0972
A1483,A1102
A1483,A1390
A1483,A1695
A1483,A2110
A1483,A2178
A1483,A2227
A1483,A2506
A1483,A2669
A1483,A3019
A1483,A3135
A1483,A3139
A1483,A3156
A1483,A3224
A1483,A3323
A1483,A3830
A1483,A3989
A1483,A4149
A1483,A4297
A1483,A4298
A1483,A4307
A1483,A4543
A1484,A0631
A1484,A0732
A1484,A0766
A1484,A1615
A1484,A2484
A1484,A3075
A1484,A4032
A1484,A4514
A1485,A0210
A1485,A0751
A1485,A1087
A1485,A1090
A1485,A1282
A1485,A1692
A1485,A2602
A1485,A2742
A1485,A2782
A1485,A2833
A1485,A3123
A1485,A3329
A1485,A3738
A1485,A3781
A1486,A0358
A1486,A0541
A1486,A0895
A1486,A1075
A1486,A1172
A1486,A1333
A1486,A1386
A1486,A1434
A1486,A1569
A1486,A1810
A1486,A2003
A1486,A2099
A1486,A2227
A1486,A2240
A1486,A2337
A1486,A2357
A1486,A2360
A1486,A2539
A1486,A2625
A1486,A2721
A1486,A2902
A1486,A3012
A1486,A3160
A1486,A3740
A1486,A3921
A1486,A4343
A1486,A4430
A1487,A0564
A1487,A0594
A1487,A0840
A1487,A0931
A1487,A1016
A1487,A1308
A1487,A1587
A1487,A1695
A1487,A1851
A1487,A1883
A1487,A2184
A1487,A2245
A1487,A2254
A1487,A2939
A1487,A3076
A1487,A3160
A1487,A3226
A1487,A3499
A1487,A3518
A1487,A3539
A1487,A3655
A1487,A4357
A1487,A4360
A1487,A4505
A1487,A4524
A1488,A0378
A1488,A0394
A1488,A0755
A1488,A0824
A1488,A0864
A1488,A1120
A1488,A1505
A1488,A2227
A1488,A2233
A1488,A2365
A1488,A2418
A1488,A2963
A1488,A2994
A1488,A3316
A1488,A3563
A1488,A3737
A1488,A4018
A1488,A4188
A1488,A4294
A1488,A4298
A1488,A4402
A1488,A4543
A1489,A0016
A1489,A0018
A1489,A0020
A1489,A0025
A1489,A0039
A1489,A0900
A1489,A1056
A1489,A1434
A1489,A1551
A1489,A1552
A1489,A1598
A1489,A1695
A1489,A2184
A1489,A3065
A1489,A3540
A1489,A3830
A1489,A3851
A1490,A0099
A1490,A0358
A1490,A0394
A1490,A0415
A1490,A0477
A1490,A0506
A1490,A0582
A1490,A0612
A1490,A0657
A1490,A0769
A1490,A0837
A1490,A0899
A1490,A0997
A1490,A1039
A1490,A1093
A1490,A1096
A1490,A1109
A1490,A1110
A1490,A1205
A1490,A1332
A1490,A1333
A1490,A1400
A1490,A1417
A1490,A1434
A1490,A1520
A1490,A1541
A1490,A1603
A1490,A1695
A1490,A1796
A1490,A1938
A1490,A2099
A1490,A2184
A1490,A2308
A1490,A2418
A1490,A2563
A1490,A2636
A1490,A2658
A1490,A2721
A1490,A2730
A1490,A2762
A1490,A2763
A1490,A3036
A1490,A3054
A1490,A3094
A1490,A3155
A1490,A3167
A1490,A3548
A1490,A3586
A1490,A3652
A1490,A3681
A1490,A3699
A1490,A3728
A1490,A3800
A1490,A3880
A1490,A3934
A1490,A3993
A1490,A3994
A1490,A4002
A1490,A4262
A1490,A4298
A1490,A4346
A1490,A4417
A1490,A4441
A1491,A0077
A1491,A0205
A1491,A0378
A1491,A0685
A1491,A0711
A1491,A0767
A1491,A0792
A1491,A1282
A1491,A1360
A1491,A1434
A1491,A1624
A1491,A1659
A1491,A1714
A1491,A1735
A1491,A1745
A1491,A2099
A1491,A2101
A1491,A2110
A1491,A2301
A1491,A2843
A1491,A3042
A1491,A3115
A1491,A3135
A1491,A3185
A1491,A3193
A1491,A3224
A1491,A3323
A1491,A3325
A1491,A3505
A1491,A3805
A1491,A3830
A1491,A3834
A1491,A3935
A1491,A3999
A1491,A4344
A1492,A0018
A1492,A2721
A1492,A3830
A1492,A4217
A1492,A4253
A1492,A4294
A1493,A0364
A1493,A0367
A1493,A0587
A1493,A0704
A1493,A0811
A1493,A1282
A1493,A1295
A1493,A1457
A1493,A1563
A1493,A1624
A1493,A1813
A1493,A2026
A1493,A2080
A1493,A2371
A1493,A2411
A1493,A2466
A1493,A2691
A1493,A2778
A1493,A2987
A1493,A3078
A1493,A3123
A1493,A3226
A1493,A3259
A1493,A3316
A1493,A3395
A1493,A3415
A1493,A3417
A1493,A3648
A1493,A3792
A1493,A3841
A1493,A3875
A1493,A4309
A1494,A0757
A1494,A0962
A1494,A0970
A1494,A1337
A1494,A1352
A1494,A1405
A1494,A2507
A1494,A2726
A1494,A2740
A1494,A2958
A1494,A3004
A1494,A3123
A1494,A3202
A1494,A3218
A1494,A3277
A1494,A3368
A1494,A3420
A1494,A3902
A1494,A4326
A1495,A0208
A1495,A0347
A1495,A0360
A1495,A0802
A1495,A0947
A1495,A1068
A1495,A1511
A1495,A2139
A1495,A2965
A1495,A3000
A1495,A3007
A1495,A3240
A1495,A3262
A1495,A3652
A1495,A3681
A1495,A4203
A1495,A4441
A1496,A0150
A1496,A0241
A1496,A0469
A1496,A0706
A1496,A0833
A1496,A0929
A1496,A0941
A1496,A1225
A1496,A1333
A1496,A1427
A1496,A2008
A1496,A2145
A1496,A2147
A1496,A2162
A1496,A2178
A1496,A2293
A1496,A2294
A1496,A2434
A1496,A2721
A1496,A2738
A1496,A2763
A1496,A2989
A1496,A3179
A1496,A3208
A1496,A3251
A1496,A3506
A1496,A3788
A1496,A3981
A1496,A4142
A1496,A4256
A1496,A4449
A1496,A4551
A1497,A0230
A1497,A0659
A1497,A0696
A1497,A0744
A1497,A0751
A1497,A0900
A1497,A1037
A1497,A2036
A1497,A2157
A1497,A2604
A1497,A2635
A1497,A2782
A1497,A2810
A1497,A2935
A1497,A2998
A1497,A3234
A1497,A3262
A1497,A3329
A1497,A3784
A1497,A3790
A1497,A3931
A1497,A4326
A1497,A4597
A1498,A0679
A1498,A0848
A1498,A1375
A1498,A1458
A1498,A1569
A1498,A1750
A1498,A2717
A1498,A3969
A1498,A4148
A1498,A4298
A1499,A0697
A1499,A1762
A1499,A2578
A1499,A3164
A1499,A3519
A1499,A3721
A1499,A3769
A1499,A4294
A1499,A4397
A1499,A4542
A1499,A4543
A1500,A1090
A1500,A1713
A1500,A3123
A1500,A3267
A1500,A3397
A1500,A3485
A1500,A3738
A1500,A4031
A1501,A0125
A1501,A0348
A1501,A1008
A1501,A1099
A1501,A1505
A1501,A1796
A1501,A2026
A1501,A2133
A1501,A2521
A1501,A2648
A1501,A2907
A1501,A3027
A1501,A3282
A1501,A3361
A1501,A3461
A1501,A3624
A1502,A0129
A1502,A0150
A1502,A0183
A1502,A0238
A1502,A0256
A1502,A0266
A1502,A0463
A1502,A0595
A1502,A0642
A1502,A0646
A1502,A0769
A1502,A0780
A1502,A0867
A1502,A0895
A1502,A0968
A1502,A1000
A1502,A1092
A1502,A1227
A1502,A1228
A1502,A1292
A1502,A1390
A1502,A1421
A1502,A2038
A1502,A2184
A1502,A2419
A1502,A2596
A1502,A2621
A1502,A2748
A1502,A2749
A1502,A2750
A1502,A2766
A1502,A2929
A1502,A2945
A1502,A2974
A1502,A3286
A1502,A3314
A1502,A3315
A1502,A3595
A1502,A3804
A1502,A3816
A1502,A3830
A1502,A3959
A1502,A4256
A1502,A4294
A1502,A4298
A1502,A4349
A1503,A0268
A1503,A0358
A1503,A0582
A1503,A0591
A1503,A0592
A1503,A0816
A1503,A0904
A1503,A1084
A1503,A1434
A1503,A1773
A1503,A2121
A1503,A2150
A1503,A3054
A1503,A3452
A1503,A3652
A1503,A4132
A1504,A0089
A1504,A0695
A1504,A1102
A1504,A1367
A1504,A1390
A1504,A1434
A1504,A1440
A1504,A1752
A1504,A1939
A1504,A2099
A1504,A2171
A1504,A2506
A1504,A2699
A1504,A2782
A1504,A2956
A1504,A3135
A1504,A3165
A1504,A3461
A1504,A3564
A1504,A3606
A1504,A3926
A1504,A3994
A1504,A4149
A1504,A4169
A1504,A4181
A1504,A4267
A1504,A4294
A1504,A4342
A1505,A0025
A1505,A0039
A1505,A0040
A1505,A0115
A1505,A0271
A1505,A0348
A1505,A0864
A1505,A0970
A1505,A1120
A1505,A2133
A1505,A2971
A1505,A3238
A1505,A3247
A1505,A3737
A1505,A3802
A1505,A4018
A1505,A4298
A1505,A4361
A1505,A4372
A1506,A0418
A1506,A1390
A1506,A1434
A1506,A1536
A1506,A2227
A1506,A2992
A1506,A2994
A1506,A3012
A1506,A3827
A1507,A1434
A1507,A1506
A1507,A2227
