From_Category,To_Category,Ratio_of_human_to_shortest
C0040,C0064,1.0
C0040,C0065,1.782051282051282
C0040,C0067,1.8697916666666667
C0040,C0068,2.8611111111111107
C0040,C0070,1.3095238095238095
C0040,C0072,2.25
C0040,C0073,1.1666666666666665
C0040,C0074,1.1666666666666665
C0040,C0076,1.6666666666666665
C0040,C0078,1.4166666666666667
C0040,C0081,1.6428571428571428
C0040,C0083,1.3333333333333333
C0040,C0084,1.0
C0040,C0085,1.4444444444444444
C0040,C0088,1.0
C0040,C0090,1.0
C0040,C0091,1.0
C0040,C0093,1.5
C0040,C0097,1.5
C0040,C0098,1.4523809523809526
C0040,C0100,1.5
C0040,C0102,1.75
C0040,C0103,1.3333333333333335
C0040,C0105,2.0
C0040,C0110,1.0
C0040,C0111,1.9166666666666665
C0040,C0112,2.5
C0040,C0113,1.25
C0040,C0115,1.59375
C0040,C0116,1.6666666666666667
C0040,C0117,1.7533783783783783
C0040,C0118,2.1780303030303028
C0040,C0119,1.7314814814814807
C0040,C0120,1.5833333333333335
C0040,C0121,1.8958333333333333
C0040,C0122,1.4444444444444444
C0040,C0123,2.9166666666666665
C0040,C0125,2.5
C0040,C0126,1.75
C0040,C0127,2.0
C0040,C0128,1.7962962962962965
C0040,C0129,1.1875
C0040,C0132,1.1111111111111112
C0040,C0133,2.0083333333333337
C0040,C0134,1.625
C0040,C0135,1.8750000000000002
C0040,C0137,1.6458333333333335
C0040,C0139,2.2892156862745097
C0040,C0140,1.8
C0040,C0142,1.5333333333333332
C0040,C0143,1.7058823529411764
C0040,C0144,1.8623188405797106
C0040,C0145,1.7222222222222223
C0040,C0146,1.5555555555555556
C0041,C0001,1.7710027100271015
C0041,C0002,1.8333333333333335
C0041,C0003,1.9166666666666667
C0041,C0004,1.95
C0041,C0005,1.7833333333333332
C0041,C0006,1.3854166666666667
C0041,C0007,1.770061728395061
C0041,C0008,1.6467551622418877
C0041,C0009,1.7823129251700682
C0041,C0010,1.5909090909090908
C0041,C0011,1.8598039215686273
C0041,C0012,1.6444444444444446
C0041,C0013,4.208333333333334
C0041,C0014,1.644230769230769
C0041,C0015,1.48989898989899
C0041,C0016,1.8228132387706866
C0041,C0017,1.8333333333333335
C0041,C0019,2.111111111111111
C0041,C0020,1.8095238095238098
C0041,C0021,1.0
C0041,C0022,2.1666666666666665
C0041,C0023,1.0
C0041,C0024,1.0
C0041,C0026,1.1666666666666667
C0041,C0029,2.3636363636363638
C0041,C0030,1.0666666666666667
C0041,C0031,2.1515151515151514
C0041,C0032,1.1666666666666667
C0041,C0034,1.5
C0041,C0035,1.5277777777777777
C0041,C0037,2.75
C0041,C0038,1.6333333333333335
C0041,C0039,1.5
C0041,C0040,1.6666666666666665
C0041,C0041,1.1666666666666667
C0041,C0042,2.1166666666666667
C0041,C0043,1.0
C0041,C0045,1.8125000000000002
C0041,C0046,1.2333333333333332
C0041,C0047,1.5
C0041,C0048,1.0
C0041,C0049,1.5454545454545454
C0041,C0051,2.076923076923077
C0041,C0052,1.6388888888888886
C0041,C0053,1.6858974358974357
C0041,C0054,1.5789473684210524
C0041,C0055,1.6833333333333336
C0041,C0056,1.486111111111111
C0041,C0057,1.4166666666666665
C0041,C0058,1.3333333333333335
C0041,C0059,1.4375
C0041,C0062,1.6166666666666665
C0041,C0064,1.0
C0041,C0067,1.3166666666666667
C0041,C0068,2.2666666666666666
C0041,C0070,1.6666666666666665
C0041,C0071,2.185185185185185
C0041,C0072,1.777777777777778
C0041,C0073,1.6666666666666667
C0041,C0074,1.4375
C0041,C0076,2.0
C0041,C0077,1.5
C0041,C0078,1.8333333333333337
C0041,C0079,1.0
C0041,C0081,1.5
C0041,C0083,1.7142857142857146
C0041,C0084,2.6666666666666665
C0041,C0086,1.8250000000000002
C0041,C0087,2.5
C0041,C0089,1.0
C0041,C0090,17.666666666666668
C0041,C0091,1.1666666666666667
C0041,C0093,1.0
C0041,C0096,1.5
C0041,C0098,1.726190476190476
C0041,C0102,1.1944444444444444
C0041,C0103,1.0
C0041,C0104,2.3333333333333335
C0041,C0105,1.8846153846153844
C0041,C0106,1.0
C0041,C0107,2.5833333333333335
C0041,C0108,1.3333333333333333
C0041,C0109,1.4444444444444442
C0041,C0110,1.75
C0041,C0111,1.5
C0041,C0112,1.5
C0041,C0113,1.1666666666666665
C0041,C0114,1.5
C0041,C0115,1.471014492753623
C0041,C0116,2.5
C0041,C0117,1.895
C0041,C0118,1.8041666666666665
C0041,C0119,1.7253787878787876
C0041,C0120,1.5
C0041,C0121,2.121212121212121
C0041,C0122,1.7719298245614035
C0041,C0123,1.375
C0041,C0125,1.1944444444444444
C0041,C0126,2.0
C0041,C0128,1.0
C0041,C0129,1.5242424242424242
C0041,C0130,2.305555555555556
C0041,C0131,2.0
C0041,C0132,1.9090909090909094
C0041,C0133,1.958333333333333
C0041,C0134,2.0000000000000004
C0041,C0135,1.946969696969697
C0041,C0136,1.0
C0041,C0137,1.9222222222222218
C0041,C0138,1.6388888888888886
C0041,C0139,1.722222222222222
C0041,C0140,2.666666666666667
C0041,C0142,1.8055555555555554
C0041,C0143,1.6250000000000002
C0041,C0144,1.3541666666666665
C0041,C0145,1.5
C0041,C0146,1.8921568627450984
C0042,C0001,1.6413446054750407
C0042,C0002,2.0
C0042,C0003,1.4583333333333335
C0042,C0004,1.7727969348659003
C0042,C0005,1.596994535519126
C0042,C0006,1.7121212121212122
C0042,C0007,1.5490990990990992
C0042,C0008,1.5565588499550764
C0042,C0009,1.861845730027548
C0042,C0010,1.4791666666666665
C0042,C0011,1.534722222222222
C0042,C0012,1.8730158730158728
C0042,C0013,1.6153846153846154
C0042,C0014,1.6485507246376807
C0042,C0015,1.8455882352941178
C0042,C0016,1.647112573099416
C0042,C0017,2.0
C0042,C0019,1.875
C0042,C0020,1.3125
C0042,C0021,1.4999999999999998
C0042,C0022,1.1666666666666665
C0042,C0023,1.28
C0042,C0024,2.0
C0042,C0025,3.0
C0042,C0026,1.0
C0042,C0027,2.472222222222222
C0042,C0028,1.9761904761904763
C0042,C0029,1.0
C0042,C0030,1.736111111111111
C0042,C0031,1.7702702702702702
C0042,C0032,2.9166666666666665
C0042,C0033,1.4866666666666666
C0042,C0034,1.737179487179487
C0042,C0035,1.3809523809523812
C0042,C0036,1.5
C0042,C0037,1.375
C0042,C0038,2.2976190476190474
C0042,C0039,1.3484848484848486
C0042,C0040,1.3518518518518519
C0042,C0041,2.0685185185185184
C0042,C0042,1.1718213058419245
C0042,C0044,2.2424242424242427
C0042,C0045,1.6290322580645162
C0042,C0046,1.9333333333333336
C0042,C0047,1.880952380952381
C0042,C0048,1.951388888888889
C0042,C0049,1.3986486486486485
C0042,C0050,1.4583333333333333
C0042,C0051,1.641025641025641
C0042,C0052,1.7564102564102568
C0042,C0053,1.4281045751633983
C0042,C0054,1.4191919191919193
C0042,C0055,1.6684397163120568
C0042,C0056,1.583333333333333
C0042,C0057,1.6538461538461537
C0042,C0058,1.4537037037037037
C0042,C0059,1.7296747967479669
C0042,C0060,1.6666666666666665
C0042,C0061,1.8666666666666667
C0042,C0062,1.5474999999999999
C0042,C0063,1.5555555555555556
C0042,C0064,1.4666666666666666
C0042,C0065,1.927536231884058
C0042,C0066,1.1666666666666665
C0042,C0067,2.17283950617284
C0042,C0068,2.226666666666667
C0042,C0070,2.031609195402299
C0042,C0071,1.0
C0042,C0072,1.45
C0042,C0073,1.535714285714286
C0042,C0074,1.5
C0042,C0075,1.6666666666666667
C0042,C0076,1.6481481481481481
C0042,C0077,1.3333333333333333
C0042,C0078,1.2857142857142858
C0042,C0079,1.3461538461538463
C0042,C0080,1.0
C0042,C0081,1.605263157894737
C0042,C0082,1.3333333333333333
C0042,C0083,1.875
C0042,C0084,1.3229166666666665
C0042,C0085,1.5
C0042,C0086,1.425
C0042,C0087,1.696969696969697
C0042,C0088,1.1944444444444444
C0042,C0089,1.416666666666667
C0042,C0090,2.3333333333333335
C0042,C0091,1.0
C0042,C0092,1.638888888888889
C0042,C0093,1.8518518518518516
C0042,C0094,1.9814814814814814
C0042,C0096,2.0833333333333335
C0042,C0097,1.3333333333333335
C0042,C0098,1.2888888888888888
C0042,C0099,1.8333333333333333
C0042,C0100,1.4444444444444444
C0042,C0101,1.25
C0042,C0102,1.5
C0042,C0103,1.525
C0042,C0104,1.785714285714286
C0042,C0105,1.5833333333333337
C0042,C0106,1.875
C0042,C0107,1.8703703703703707
C0042,C0108,1.5333333333333334
C0042,C0109,1.3484848484848486
C0042,C0110,1.7272727272727268
C0042,C0111,1.871212121212121
C0042,C0112,1.4166666666666665
C0042,C0113,2.7692307692307696
C0042,C0114,1.472222222222222
C0042,C0115,1.4047619047619047
C0042,C0116,1.7916666666666667
C0042,C0117,1.6397727272727265
C0042,C0118,1.7184466019417475
C0042,C0119,1.5961070559610706
C0042,C0120,1.3703703703703705
C0042,C0121,1.6842105263157894
C0042,C0122,1.5151515151515154
C0042,C0123,1.7612612612612615
C0042,C0124,1.4166666666666665
C0042,C0125,2.0
C0042,C0126,2.7083333333333335
C0042,C0127,1.0
C0042,C0128,1.8166666666666669
C0042,C0129,1.6862500000000005
C0042,C0130,2.134259259259259
C0042,C0131,1.0
C0042,C0132,1.6547619047619049
C0042,C0133,1.6711711711711712
C0042,C0134,1.634057971014493
C0042,C0135,1.6570175438596493
C0042,C0136,1.3541666666666665
C0042,C0137,1.4
C0042,C0138,1.618421052631579
C0042,C0139,1.6249999999999998
C0042,C0140,1.9107142857142858
C0042,C0141,2.5833333333333335
C0042,C0142,1.3809523809523812
C0042,C0143,1.648809523809523
C0042,C0144,1.6176470588235294
C0042,C0145,1.5912698412698412
C0042,C0146,1.4895833333333333
C0043,C0001,1.7899711399711395
C0043,C0002,1.375
C0043,C0003,1.6666666666666667
C0043,C0004,2.3205128205128203
C0043,C0005,1.5325203252032522
C0043,C0006,1.5714285714285714
C0043,C0007,1.9444444444444442
C0043,C0008,1.555882352941176
C0043,C0009,2.06896551724138
C0043,C0010,1.5833333333333333
C0043,C0011,1.3333333333333333
C0043,C0012,1.0
C0043,C0013,1.0
C0043,C0014,2.446078431372549
C0043,C0015,2.2976190476190474
C0043,C0016,1.9964743589743583
C0043,C0017,1.375
C0043,C0019,2.0
C0043,C0020,2.0
C0043,C0021,1.0
C0043,C0026,2.7916666666666665
C0043,C0028,4.0
C0043,C0031,1.5714285714285716
C0043,C0032,1.0
C0043,C0033,1.6666666666666667
C0043,C0034,1.6666666666666667
C0043,C0035,1.6666666666666667
C0043,C0038,1.8333333333333333
C0043,C0040,2.3333333333333335
C0043,C0041,1.5
C0043,C0042,2.75
C0043,C0043,1.6666666666666667
C0043,C0045,1.1666666666666665
C0043,C0049,1.7500000000000002
C0043,C0050,1.5
C0043,C0051,1.5714285714285714
C0043,C0052,1.1666666666666665
C0043,C0053,1.5
C0043,C0054,1.3333333333333333
C0043,C0055,1.6666666666666665
C0043,C0056,1.6904761904761905
C0043,C0057,1.3333333333333333
C0043,C0058,1.6666666666666667
C0043,C0059,1.6666666666666665
C0043,C0062,1.4736842105263157
C0043,C0064,1.4791666666666667
C0043,C0066,1.3333333333333333
C0043,C0067,2.681818181818181
C0043,C0068,1.7727272727272727
C0043,C0070,1.5555555555555556
C0043,C0072,1.6666666666666667
C0043,C0075,2.0
C0043,C0076,1.3333333333333333
C0043,C0078,1.0
C0043,C0079,2.0
C0043,C0082,1.1666666666666665
C0043,C0084,1.6666666666666667
C0043,C0088,1.0
C0043,C0089,1.0
C0043,C0092,1.3333333333333333
C0043,C0098,2.6666666666666665
C0043,C0102,2.749999999999999
C0043,C0107,1.875
C0043,C0108,1.0
C0043,C0111,2.0
C0043,C0113,2.770833333333333
C0043,C0114,1.6666666666666667
C0043,C0115,1.5
C0043,C0117,2.0926666666666667
C0043,C0118,1.8
C0043,C0119,1.9705882352941178
C0043,C0120,1.0
C0043,C0121,1.5555555555555554
C0043,C0122,1.5909090909090908
C0043,C0123,1.6
C0043,C0124,1.7037037037037037
C0043,C0126,3.722222222222222
C0043,C0127,1.3333333333333333
C0043,C0128,1.25
C0043,C0129,1.0
C0043,C0131,2.375
C0043,C0132,2.305555555555556
C0043,C0133,2.5
C0043,C0134,1.6833333333333333
C0043,C0135,2.4166666666666665
C0043,C0137,1.7
C0043,C0138,1.6666666666666667
C0043,C0139,1.8333333333333333
C0043,C0141,1.6666666666666667
C0043,C0142,1.5
C0043,C0143,1.6666666666666667
C0043,C0144,2.0
C0043,C0145,2.1
C0044,C0001,1.7021212121212126
C0044,C0002,1.0
C0044,C0003,1.3333333333333335
C0044,C0004,1.4444444444444444
C0044,C0005,1.4901960784313726
C0044,C0006,1.0
C0044,C0007,2.3181818181818183
C0044,C0008,1.5462962962962965
C0044,C0009,1.5265151515151516
C0044,C0010,1.4166666666666667
C0044,C0011,2.202380952380952
C0044,C0014,1.476190476190476
C0044,C0015,1.5
C0044,C0016,1.8033333333333332
C0044,C0017,1.0
C0044,C0020,1.6666666666666667
C0044,C0022,1.0
C0044,C0023,2.0
C0044,C0026,1.0
C0044,C0028,1.5555555555555556
C0044,C0031,1.3636363636363635
C0044,C0033,1.0
C0044,C0039,3.75
C0044,C0040,1.5
C0044,C0041,2.6666666666666665
C0044,C0042,2.0000000000000004
C0044,C0045,1.5
C0044,C0049,1.5595238095238098
C0044,C0050,1.5
C0044,C0051,1.3333333333333333
C0044,C0052,1.8611111111111112
C0044,C0053,1.8125
C0044,C0054,1.5
C0044,C0055,1.361111111111111
C0044,C0056,1.6333333333333335
C0044,C0057,1.0
C0044,C0058,1.5
C0044,C0059,1.5833333333333335
C0044,C0061,1.4583333333333333
C0044,C0062,1.0
C0044,C0064,1.25
C0044,C0065,1.375
C0044,C0067,1.1666666666666665
C0044,C0068,1.0
C0044,C0070,1.3333333333333333
C0044,C0071,2.25
C0044,C0072,1.3333333333333335
C0044,C0073,1.3333333333333333
C0044,C0074,1.5277777777777777
C0044,C0078,1.4166666666666667
C0044,C0081,2.0555555555555554
C0044,C0083,2.944444444444444
C0044,C0084,1.5
C0044,C0085,4.25
C0044,C0086,1.0
C0044,C0093,1.0
C0044,C0097,3.0
C0044,C0098,1.4444444444444444
C0044,C0099,1.3333333333333333
C0044,C0101,1.3333333333333333
C0044,C0102,1.3333333333333333
C0044,C0104,1.0
C0044,C0105,1.2666666666666666
C0044,C0107,1.4166666666666665
C0044,C0109,1.3333333333333333
C0044,C0111,1.6666666666666667
C0044,C0112,1.0
C0044,C0115,1.5
C0044,C0116,1.6666666666666665
C0044,C0117,1.7359375000000004
C0044,C0118,1.8295454545454546
C0044,C0119,1.9513888888888886
C0044,C0120,1.5333333333333332
C0044,C0121,1.4166666666666665
C0044,C0122,1.7
C0044,C0123,1.25
C0044,C0124,1.0
C0044,C0125,1.0
C0044,C0126,1.3333333333333333
C0044,C0129,2.3333333333333335
C0044,C0130,1.6433333333333333
C0044,C0132,1.375
C0044,C0133,1.5
C0044,C0134,1.7592592592592593
C0044,C0135,1.6666666666666667
C0044,C0137,1.8666666666666667
C0044,C0138,2.3333333333333335
C0044,C0139,1.822916666666667
C0044,C0140,1.75
C0044,C0144,2.0833333333333335
C0044,C0145,1.6666666666666665
C0044,C0146,1.9333333333333336
C0045,C0001,1.7020334059549742
C0045,C0002,2.5
C0045,C0003,1.512820512820513
C0045,C0004,1.6319444444444444
C0045,C0005,1.56
C0045,C0006,1.625
C0045,C0007,1.7891156462585038
C0045,C0008,1.55470737913486
C0045,C0009,1.6250000000000002
C0045,C0010,1.4166666666666667
C0045,C0011,1.4924242424242422
C0045,C0013,2.2314814814814814
C0045,C0014,1.625570776255708
C0045,C0015,1.84375
C0045,C0016,2.0110119047619053
C0045,C0017,2.5
C0045,C0020,1.4523809523809523
C0045,C0022,1.5833333333333333
C0045,C0026,1.5
C0045,C0029,2.5
C0045,C0031,1.5984848484848484
C0045,C0032,1.0
C0045,C0033,1.0
C0045,C0034,2.1333333333333337
C0045,C0036,1.1944444444444444
C0045,C0037,3.3333333333333335
C0045,C0038,1.5606060606060603
C0045,C0039,2.6666666666666665
C0045,C0040,2.8333333333333335
C0045,C0041,1.8214285714285714
C0045,C0042,2.0277777777777777
C0045,C0044,1.0
C0045,C0045,1.2692307692307692
C0045,C0046,1.25
C0045,C0047,1.1666666666666665
C0045,C0048,1.6666666666666667
C0045,C0049,1.4824561403508771
C0045,C0051,1.820512820512821
C0045,C0052,1.7291666666666667
C0045,C0053,1.6777777777777776
C0045,C0054,1.2222222222222223
C0045,C0055,1.6416666666666664
C0045,C0056,1.5555555555555554
C0045,C0057,1.25
C0045,C0058,1.2638888888888888
C0045,C0059,1.6547619047619049
C0045,C0061,1.4722222222222223
C0045,C0062,1.282051282051282
C0045,C0063,2.1666666666666665
C0045,C0065,1.3333333333333333
C0045,C0067,1.6666666666666667
C0045,C0068,1.3333333333333333
C0045,C0070,1.803921568627451
C0045,C0071,1.8
C0045,C0072,1.5
C0045,C0073,1.0
C0045,C0074,1.111111111111111
C0045,C0076,1.0
C0045,C0078,1.25
C0045,C0079,1.6666666666666667
C0045,C0080,1.5
C0045,C0081,1.0
C0045,C0083,1.9166666666666665
C0045,C0084,1.0
C0045,C0085,1.25
C0045,C0087,1.875
C0045,C0088,1.3333333333333333
C0045,C0089,1.111111111111111
C0045,C0090,9.0
C0045,C0091,1.3333333333333333
C0045,C0092,1.2777777777777777
C0045,C0093,1.3333333333333335
C0045,C0095,2.0
C0045,C0097,1.0
C0045,C0098,1.861111111111111
C0045,C0100,1.6666666666666667
C0045,C0102,1.6666666666666667
C0045,C0103,1.1875
C0045,C0104,1.4444444444444444
C0045,C0105,1.4545454545454546
C0045,C0107,1.8846153846153846
C0045,C0108,2.6666666666666665
C0045,C0109,1.6071428571428572
C0045,C0110,1.25
C0045,C0111,2.333333333333333
C0045,C0112,1.6666666666666667
C0045,C0114,1.4166666666666665
C0045,C0115,1.25
C0045,C0117,2.1102150537634405
C0045,C0118,1.810185185185185
C0045,C0119,1.931770833333333
C0045,C0120,1.513888888888889
C0045,C0121,1.8484848484848486
C0045,C0122,1.4
C0045,C0123,1.7575757575757576
C0045,C0124,1.1666666666666665
C0045,C0125,3.0
C0045,C0126,1.6666666666666667
C0045,C0128,1.0
C0045,C0129,1.6041666666666665
C0045,C0130,1.65
C0045,C0132,2.444444444444444
C0045,C0133,2.5625
C0045,C0134,2.0416666666666665
C0045,C0135,2.2625
C0045,C0136,1.3333333333333333
C0045,C0137,1.9166666666666665
C0045,C0138,2.135416666666667
C0045,C0139,1.5666666666666667
C0045,C0140,2.0
C0045,C0141,1.2222222222222223
C0045,C0142,1.9166666666666665
C0045,C0143,1.5952380952380953
C0045,C0144,2.121111111111111
C0045,C0145,1.75
C0045,C0146,1.888888888888889
C0046,C0001,1.820058997050148
C0046,C0003,1.7333333333333336
C0046,C0004,2.0444444444444443
C0046,C0005,1.5984848484848484
C0046,C0006,1.7424242424242424
C0046,C0007,2.2708333333333335
C0046,C0008,1.7160493827160495
C0046,C0009,1.6309523809523812
C0046,C0010,2.25
C0046,C0011,1.4333333333333331
C0046,C0012,1.25
C0046,C0013,1.0
C0046,C0014,1.3601190476190472
C0046,C0015,1.25
C0046,C0016,2.077586206896552
C0046,C0019,2.5
C0046,C0021,1.2222222222222223
C0046,C0025,1.5
C0046,C0027,2.5
C0046,C0028,1.5
C0046,C0030,2.75
C0046,C0031,1.738095238095238
C0046,C0032,1.4166666666666667
C0046,C0034,1.9285714285714286
C0046,C0038,1.25
C0046,C0041,3.0
C0046,C0042,2.8666666666666667
C0046,C0044,2.6666666666666665
C0046,C0045,1.0
C0046,C0047,1.0
C0046,C0048,2.0277777777777777
C0046,C0049,1.666666666666667
C0046,C0051,1.9
C0046,C0053,1.8333333333333335
C0046,C0054,2.5
C0046,C0055,1.5416666666666667
C0046,C0056,1.6666666666666667
C0046,C0057,1.0
C0046,C0058,1.5
C0046,C0059,1.4166666666666665
C0046,C0060,1.0
C0046,C0062,1.5476190476190474
C0046,C0065,1.0
C0046,C0067,1.6388888888888886
C0046,C0068,1.1666666666666667
C0046,C0070,5.0
C0046,C0073,1.25
C0046,C0079,2.25
C0046,C0081,1.2777777777777777
C0046,C0083,2.0
C0046,C0085,1.6666666666666665
C0046,C0089,1.0
C0046,C0090,1.0
C0046,C0092,1.75
C0046,C0096,2.0
C0046,C0098,1.0
C0046,C0101,1.5
C0046,C0102,1.5
C0046,C0103,1.222222222222222
C0046,C0104,1.3333333333333333
C0046,C0105,1.5555555555555554
C0046,C0108,1.4583333333333335
C0046,C0109,1.3333333333333333
C0046,C0110,1.0
C0046,C0115,1.25
C0046,C0117,2.200709219858156
C0046,C0118,2.091666666666667
C0046,C0119,1.7741666666666667
C0046,C0120,1.5333333333333332
C0046,C0121,1.8333333333333333
C0046,C0122,1.888888888888889
C0046,C0123,1.5416666666666667
C0046,C0124,1.25
C0046,C0125,1.5
C0046,C0126,1.6666666666666665
C0046,C0128,1.6666666666666667
C0046,C0129,2.3
C0046,C0130,2.273529411764706
C0046,C0131,1.125
C0046,C0132,2.104166666666667
C0046,C0133,2.7
C0046,C0134,1.375
C0046,C0135,1.7222222222222223
C0046,C0137,2.5285714285714285
C0046,C0138,2.1666666666666665
C0046,C0139,2.0277777777777777
C0046,C0140,2.2
C0046,C0142,2.1333333333333333
C0046,C0143,1.4
C0046,C0144,1.9444444444444444
C0046,C0145,1.1666666666666665
C0046,C0146,1.5694444444444446
C0047,C0001,1.6882034632034633
C0047,C0003,2.0
C0047,C0004,1.4166666666666665
C0047,C0005,1.8333333333333335
C0047,C0006,2.0555555555555554
C0047,C0007,1.7
C0047,C0008,1.7767295597484278
C0047,C0009,1.7061403508771933
C0047,C0010,1.1666666666666667
C0047,C0011,2.7
C0047,C0012,1.0625
C0047,C0013,1.5
C0047,C0014,1.8181818181818181
C0047,C0015,1.2777777777777777
C0047,C0016,1.702604166666667
C0047,C0022,2.0
C0047,C0026,1.0
C0047,C0030,1.6666666666666665
C0047,C0031,1.1666666666666665
C0047,C0033,1.0
C0047,C0034,2.0
C0047,C0035,2.0
C0047,C0036,3.3333333333333335
C0047,C0038,1.0
C0047,C0041,1.0
C0047,C0042,2.3125
C0047,C0045,1.0
C0047,C0047,1.0
C0047,C0049,1.8636363636363635
C0047,C0051,2.111111111111111
C0047,C0052,1.8333333333333335
C0047,C0053,1.4166666666666667
